filename,title,abstract,errors
\backup\_archive_FinalModel\finalruns\landsatProcessing.R.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014","This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript (http://dx.doi.org/10/1016/j.jag.2017.03.009).
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt' where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 52), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 114)]"
\backup\_archive_FinalModel\finalruns\brt_indicesOnly_1\brt_mess_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 brt multivariate environmental similarity surface raster","The multivariate environmental similarity surface provides an index that measures the similarity of each location to the training data related to the predictor variables.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 59), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 121)]"
\backup\_archive_FinalModel\finalruns\brt_indicesOnly_1\brt_prob_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 brt probability raster","The probability map provides the probability of occurrence of the response variable on the landscape.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/native', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 8), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 9)]"
\backup\_archive_FinalModel\finalruns\brt_indicesOnly_1\ExpandedOutput\ResponseCurves.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 predictor response values for 'brt'","The response curve file provides the values needed to create response curves for each predictor. It includes predictor values ranging between the minimum and maximum values found in the training data to create the model and the associated probability of occurrence for the response variable associated with the values in that range.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 115)]"
\backup\_archive_FinalModel\finalruns\brt_indicesOnly_1\ExpandedOutput\VariableImportance.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 'brt' variable importance","This file contains variable importance values for each predictor included in the model, calculated by comparing AUC values of the model with AUC values when predictor values were permutated between presence and absence locations while holding all other predictors constant.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 59), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 121)]"
\backup\_archive_FinalModel\finalruns\glm_indicesOnly_1\glm_mess_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 glm multivariate environmental similarity surface raster","The multivariate environmental similarity surface provides an index that measures the similarity of each location to the training data related to the predictor variables.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 52), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 114)]"
\backup\_archive_FinalModel\finalruns\glm_indicesOnly_1\glm_prob_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 glm probability raster","The probability map provides the probability of occurrence of the response variable on the landscape.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 52), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 114)]"
\backup\_archive_FinalModel\finalruns\glm_indicesOnly_1\ExpandedOutput\ResponseCurves.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 predictor response values for 'glm'","The response curve file provides the values needed to create response curves for each predictor. It includes predictor values ranging between the minimum and maximum values found in the training data to create the model and the associated probability of occurrence for the response variable associated with the values in that range.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 115)]"
\backup\_archive_FinalModel\finalruns\glm_indicesOnly_1\ExpandedOutput\VariableImportance.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 'glm' variable importance","This file contains variable importance values for each predictor included in the model, calculated by comparing AUC values of the model with AUC values when predictor values were permutated between presence and absence locations while holding all other predictors constant.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 115)]"
\backup\_archive_FinalModel\finalruns\mars_indicesOnly_1\mars_mess_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 mars multivariate environmental similarity surface raster","The multivariate environmental similarity surface provides an index that measures the similarity of each location to the training data related to the predictor variables.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 59), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 121)]"
\backup\_archive_FinalModel\finalruns\mars_indicesOnly_1\mars_prob_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 mars probability raster","The probability map provides the probability of occurrence of the response variable on the landscape.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 59), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 121)]"
\backup\_archive_FinalModel\finalruns\mars_indicesOnly_1\ExpandedOutput\ResponseCurves.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 predictor response values for 'mars'","The response curve file provides the values needed to create response curves for each predictor. It includes predictor values ranging between the minimum and maximum values found in the training data to create the model and the associated probability of occurrence for the response variable associated with the values in that range.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 115)]"
\backup\_archive_FinalModel\finalruns\mars_indicesOnly_1\ExpandedOutput\VariableImportance.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 'mars' variable importance","This file contains variable importance values for each predictor included in the model, calculated by comparing AUC values of the model with AUC values when predictor values were permutated between presence and absence locations while holding all other predictors constant.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 115)]"
\backup\_archive_FinalModel\finalruns\RandomPntTest\MergedDataset_1.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 test data merged data set","The merged data set contains the x and y cooridinates for the test locations, the corresponding response variable value, and the predictor variable values at each location.
  This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 115), ('metadata/eainfo/detailed', ""Element 'detailed', attribute 'Name': The attribute 'Name' is not allowed."", 1146), ('metadata/eainfo/detailed/enttyp/enttypt', ""Element 'enttypt': This element is not expected."", 1151), ('metadata/eainfo/detailed/attr[1]/attrlabl', ""Element 'attrlabl', attribute 'Sync': The attribute 'Sync' is not allowed."", 1155), ('metadata/eainfo/detailed/attr[1]/attalias', ""Element 'attalias': This element is not expected. Expected is ( attrdef )."", 1156), ('metadata/eainfo/detailed/attr[2]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1178), ('metadata/eainfo/detailed/attr[3]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1195), ('metadata/eainfo/detailed/attr[4]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1211), ('metadata/eainfo/detailed/attr[5]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1228), ('metadata/eainfo/detailed/attr[6]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1245), ('metadata/eainfo/detailed/attr[7]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1262), ('metadata/eainfo/detailed/attr[8]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1279), ('metadata/eainfo/detailed/attr[9]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1296), ('metadata/eainfo/detailed/attr[10]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1313), ('metadata/eainfo/detailed/attr[11]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1330), ('metadata/eainfo/detailed/attr[12]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1347), ('metadata/eainfo/detailed/attr[13]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1364), ('metadata/eainfo/detailed/attr[14]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1381), ('metadata/eainfo/detailed/attr[15]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1398), ('metadata/eainfo/detailed/attr[16]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1415), ('metadata/eainfo/detailed/attr[17]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1432), ('metadata/eainfo/detailed/attr[18]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1449), ('metadata/eainfo/detailed/attr[19]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1466), ('metadata/eainfo/detailed/attr[20]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1483), ('metadata/eainfo/detailed/attr[21]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1500), ('metadata/eainfo/detailed/attr[22]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1517), ('metadata/eainfo/detailed/attr[23]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1534), ('metadata/eainfo/detailed/attr[24]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1551), ('metadata/eainfo/detailed/attr[25]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1568), ('metadata/eainfo/detailed/attr[26]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1585), ('metadata/eainfo/detailed/attr[27]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1602), ('metadata/eainfo/detailed/attr[28]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1619), ('metadata/eainfo/detailed/attr[29]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1636), ('metadata/eainfo/detailed/attr[30]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1653), ('metadata/eainfo/detailed/attr[31]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1670), ('metadata/eainfo/detailed/attr[32]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1687), ('metadata/eainfo/detailed/attr[33]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1704), ('metadata/eainfo/detailed/attr[34]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1721), ('metadata/eainfo/detailed/attr[35]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1738), ('metadata/eainfo/detailed/attr[36]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1755), ('metadata/eainfo/detailed/attr[37]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1772), ('metadata/eainfo/detailed/attr[38]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1789), ('metadata/eainfo/detailed/attr[39]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1806), ('metadata/eainfo/detailed/attr[40]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1823), ('metadata/eainfo/detailed/attr[41]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1840), ('metadata/eainfo/detailed/attr[42]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1857), ('metadata/eainfo/detailed/attr[43]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1874), ('metadata/eainfo/detailed/attr[44]/attalias', ""Element 'attalias': This element is not expected. Expected is one of ( attrdomv, begdatea, attrvai, attrmfrq )."", 1891), ('metadata/distrib/cntinfo/cntemail', ""Element 'distrib': This element is not expected. Expected is one of ( distinfo, metainfo )."", 1903)]"
\backup\_archive_FinalModel\finalruns\rf_indicesOnly_1\rf_mess_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 rf multivariate environmental similarity surface raster","The multivariate environmental similarity surface provides an index that measures the similarity of each location to the training data related to the predictor variables.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/native', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 8), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 9)]"
\backup\_archive_FinalModel\finalruns\rf_indicesOnly_1\rf_prob_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 rf probability raster","The probability map provides the probability of occurrence of the response variable on the landscape.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 52)]"
